,title,view,like,unlike,comment,date,token2
186,롤에서 만든 화제의 FPS신작 '발로란트' 해봤는데요 와!,141003,1700,43,249,2020.5.10,"['화제', '발로', '신작']"
187,배그 VR 체험 해봤습니다ㄷㄷ,178777,2900,72,226,2020.5.8,['체험']
188,사다리타기로 배그하기ㅋㅋㅋㅋㅋㅁㅊ,334648,4600,110,327,2020.5.7,['사다리']
189,마체테??로 치킨 레전드 썼습니다,606209,9100,189,669,2020.5.6,[]
190,전설의 쓰레기총 토미건 레전드 ㅋㅋㅋ탑5부터 똥총 대전 뭐였냐,162036,3000,46,340,2020.5.5,"['대전', '쓰레기', '전설']"
191,극한미션 : 가방 없이 쌍벡터로 1등하기,147413,2700,33,245,2020.5.3,"['극한', '가방', '벡터', '미션']"
192,좋아하는 사람이 생겼습니다,151492,3100,29,326,2020.5.2,['사람']
193,외발자전거 게임 때문에 목이 다 쉬어버렸습니다!,383615,5900,108,454,2020.5.1,"['게임', '자전거']"
194,우주하마가 배그 1판에 대충 70만원 버는 방법,205311,3600,56,283,2020.4.30,['방법']
195,배그 똥멍청이 ESP핵유저 놀리기ㅋㅋㅋㅋㅋ,813876,8800,210,526,2020.4.29,"['유저', '멍청이']"
196,배그 랜덤듀오 뜻밖의 직업체험ㅋㅋㅋ,334051,5900,63,342,2020.4.28,"['체험', '뜻밖', '직업', '랜덤']"
