,title,view,like,unlike,comment,date,token2
138,['모바일게임 많이 하는 친구 핸드폰 뺏어서 숨긴뒤 현실을 게임세상으로 만들어주깈'],2858388,25000,1300,2180,2019.7.2,"['세상', '모바일', '현실', '친구', '핸드폰', '게임']"
139,['본인이 왜 살찌는지 모르겠다는 친구 왜 살찌는지 오목조목 알려주기'],8053451,53000,300,4457,2019.6.27,"['주기', '본인', '친구']"
140,['키친 어벤져스 네뷸라 vs 닥터스트레인지 숨막히는 요리대결 '],1722242,15000,888,1428,2019.6.21,"['대결', '요리', '키친', '레인지', '닥터']"
141,['생판 모르는 사람들로 조지는 심장마비 몰카'],4269280,46000,1500,3042,2019.6.17,"['생판', '마비', '조지', '심장', '사람']"
142,['웃기려는자 vs 웃음을 참으려는자 창과방패의 대결 그 결과는'],1913170,23000,100,2026,2019.6.12,"['대결', '결과', '방패', '웃음']"
143,['(2탄)프로게이머 섭외해서 시도때도 없이 게임하는 친구 게임 근절시키깈'],1716478,17000,549,2217,2019.6.6,"['게이', '근절', '프로', '친구', '섭외', '시도', '게임']"
144,['프로게이머 섭외해서 시도때도 없이 게임하는 친구 게임 근절시키깈'],2312380,22000,628,3168,2019.6.4,"['게이', '근절', '프로', '친구', '섭외', '시도', '게임']"
145,['생일인 친구 상상도 못할 깜짝(  ) 생일 파티 해주깈'],5427797,51000,1700,3943,2019.5.30,"['상상', '파티', '친구', '생일']"
146,['전용준남도일차민혁교수 분장하고 피자 먹방하기(feat골롬보 반장)'],1486807,19000,642,1582,2019.5.24,"['전용', '일차', '교수', '피자', '분장', '반장']"
147,['(4탄)일본현지에서 어떠한 잘못도 용서해줘야 하는 그치만 첼린짘'],1922768,22000,766,1844,2019.5.21,"['현지', '일본', '잘못', '용서']"
148,['(2탄)마블 덕후들의 숨막히는 마블 덕후 증명 대결 (어벤져스 엔드게임)'],3286996,27000,1500,2541,2019.5.15,"['대결', '증명', '엔드', '마블', '게임']"
149,['어벤져스 엔드게임 아껴보려던 형 따라다니면서 스포해버리기'],2246341,22000,1400,2904,2019.5.11,"['엔드', '게임']"
150,['명탐정 코난 분장하고 친구 범인으로 몰아가기'],3144123,34000,1300,3336,2019.5.6,"['명탐정', '친구', '범인', '분장']"
151,['성대모사 고인물 유준호와 성대모사 대결'],3406514,36000,1700,3143,2019.5.3,"['준호', '대결', '성대', '대모', '모사', '고인물']"
152,['어떻게든 장범준 노래로 상황극을 해야하는 장범준 챌린지'],2737677,3000,852,2321,2019.4.28,"['상황', '챌린지', '노래']"
153,['어떠한 사소한 장점으로도 직업을 추천해드립니다'],1713352,24000,785,2081,2019.4.25,"['직업', '추천', '장점', '사소']"
154,['탕후루 중독자 친구 다양한() 탕후루로 치료해주기'],4478535,35000,1600,2541,2019.4.20,"['치료', '다양', '주기', '중독자', '친구']"
155,['버억 개잘하는형 따라다니면서 버억 시켜보기'],2178683,21000,1200,1394,2019.4.17,['보기']
156,['보물섬vs조재원 일본가서 코스프레 걸고 게임 대결'],1727919,12000,774,1370,2019.4.15,"['스프', '게임', '일본', '대결']"
157,['맨날 돼지라고 놀리는 친구 돼키와이 분장하고 먹을꺼 훔쳐먹깈'],2502017,27000,1500,3195,2019.4.11,"['돼지', '와이', '분장', '친구']"
158,['자존심쎈 두 남자를 외나무다리에 올려 싸움 붙이깈'],4074378,32000,1200,2202,2019.4.4,"['남자', '자존심', '다리', '외나무']"
159,['제1회 보블섬()배 내가 준비한 개그동영상으로 상대방 우유뿜기 대결'],1592492,21000,8400,2533,2019.3.31,"['동영상', '대결', '내가', '상대방', '우유', '개그', '준비']"
160,['각자 CF감독이 되어서 서로가 만든 영상 보며 품평회하깈'],1765897,18000,584,1370,2019.3.27,"['각자', '서로', '품평', '감독', '회하', '영상']"
161,['랜덤으로 역할을 뽑아서 100% 애드립으로 상황극을 해봐라 특집'],685116,9000,248,702,2019.3.24,"['상황', '특집', '랜덤', '역할']"
162,['고작 가위바위보 하나에 인생걸기 게임가위바위보가 이렇게 무서운거였나'],4770502,34000,14000,3354,2019.3.20,"['인생', '가위바위보', '걸기', '바위', '보가', '고작', '하나', '게임', '가위']"
163,['게임 많이 하는 친구 모니터 뺏은뒤 현실을 느와르 게임 세상으로 만들어주깈'],4959193,36000,17000,2807,2019.3.15,"['세상', '현실', '모니터', '친구', '게임']"
164,['제1회 보물섬배 각자 준비한 자기소개 자료로 나를 세상에 알려라 특집'],924984,9900,308,1090,2019.3.12,"['각자', '세상', '자기소개', '특집', '준비', '자료']"
165,['늙는다고 찡찡대는형 아오키지 분장하고 나이 안먹는 냉동인간 만들어주기'],2812091,31000,805,2914,2019.3.6,"['나이', '인간', '냉동', '주기', '분장']"
166,['한겨울에 산속에서 사는 남자 산을 닮은 순수총각 이현석편 (이현석의 버킷리스트)'],2875756,31000,1500,4236,2019.3.2,"['총각', '산속', '석의', '남자', '석편', '리스트', '한겨울', '순수', '버킷']"
167,['일본가서 당일치기로 정말로 맛있는 맛집가기 (강민석의 버킷리스트)'],3711604,54000,1100,11022,2019.2.26,"['당일', '석의', '리스트', '버킷', '일본', '가기']"
168,['유튜브 수위를 넘기려는자vs 수위를 지키려는자 창과 방패의 대결 그결과는'],3864554,35000,2700,6897,2019.2.21,"['대결', '튜브', '수위', '방패', '결과']"
169,['추운겨울에 홍대에서 100원씩 구걸해서 영화보깈(김동현 버킷리스트)'],2295179,28000,762,3438,2019.2.17,"['겨울', '리스트', '구걸', '추운', '영화', '버킷']"
170,['솔로여서 초콜릿 못받은친구 타인은지옥이다 분장하고 특별()하게 챙겨주깈'],2279270,29000,1100,4719,2019.2.15,"['지옥', '타인', '분장', '초콜릿', '친구', '특별']"
171,['(3탄)어떤 장난도 용서해줘야하는 그치만 첼린짘'],3076548,33000,902,3438,2019.2.9,"['용서', '장난']"
172,['제1회 설특집 아이돌x 보물섬 육상 선수권 대회'],3696030,28000,1400,4715,2019.2.6,"['육상', '선수권', '아이', '특집', '대회']"
173,['설특선 보물섬 참교육영상 대잔치'],4067737,3000,1200,3117,2019.2.4,"['영상', '대잔치', '특선', '참교육']"
174,['저희 유행어가 아령하세요 밖에 없다구요 하나만 건지자는 마인드로 만든 유행어특집'],775857,12000,658,1990,2019.2.2,"['마인드', '아령', '유행어', '특집', '하나', '어가']"
175,['제1회 진지한 면접장에서 또라이처럼 행동해라 특집 (with신동훈)'],2241399,24000,100,3549,2019.1.28,"['면접', '행동', '특집', '또라이']"
176,['웃다 지린다고 소문난 극한직업 보고 만든 웃긴 영화 볼 때 갑분싸 유형'],628966,1000,339,1484,2019.1.25,"['직업', '영화', '유형']"
177,['(2탄) 어떤 잘못도 용서해줘야 하는 그치만 첼린지'],2438929,29000,100,3851,2019.1.20,"['잘못', '용서']"
