,title,view,like,unlike,comment,date,token2
39,방구석에서 할로윈 코스프레 하고 배그하는 남자 [배틀그라운드],336161,5100,90,601,2020.10.31,['할로윈' '방구석' '그라운드' '스프' '남자']
40,라이엇한테 견제 받는사람 [리그오브레전드],209120,1800,68,131,2020.10.30,['견제' '사람' '리그']
41,역대 천재 괴물 케리아님과 봇듀오 가봤습니다 [리그오브레전드],215311,1800,53,223,2020.10.29,['리그' '역대' '천재']
42,놀랍게도 아닙니다 오해하지마세요  [리그오브레전드],177157,1400,54,217,2020.10.28,['리그' '오해' '마세']
43,모두가 불가능 하다고 말했던 그 경기 지금 공개 합니다  [롤멸망전],280232,2000,66,290,2020.10.27,['모두' '지금' '공개' '경기' '불가능' '멸망']
44,"현존하는 가장 강력한 캐리듀오 ""뜨교"" [리그오브레전드]",269341,2300,72,216,2020.10.26,['현존' '캐리' '리그']
45,드디어 도입된 솔로경쟁전 점점 더 미쳐가는 게임수준.. [배틀그라운드],372568,3500,106,403,2020.10.25,['게임' '경쟁' '솔로' '그라운드' '도입' '수준']
46,모두가 비웃던 최약체팀의 역대급 반전.. [롤멸망전],334683,2400,89,315,2020.10.24,['약체' '모두' '멸망' '반전' '역대']
47,눈물없이는 볼 수 없는 뜨라마.. 지금 시작합니다 [롤멸망전],268030,2000,101,329,2020.10.23,['눈물' '멸망']
48,방송인생 최초로 롤 킬당 10만원 미션바로 드레이븐 꺼냈습니다 [리그오브레전드],252951,2200,66,148,2020.10.22,['방송인' '미션' '최초' '리그']
49,【Vlog】 고독한 찐따의 모험 #혼밥#혼자카페,868619,16000,199,2659,2020.10.20,['카페' '고독' '혼자' '모험']
50,뜨교듀오 본 실력 공개하겠습니다 [리그오브레전드],326727,2900,103,304,2020.10.19,['공개' '리그' '실력']
51,신규 용암맵에 나타난 역대급 여포의 성지  앞으로는 여기만 갑니다 [주간하이라이뜨],330450,3100,101,256,2020.10.18,['성지' '여포' '주간' '하이' '용암' '신규' '역대']
52,용암맵 보급헬기에서만 나오는 개사기 길리슈트 입고 존버 해봤습니다 [배틀그라운드],455332,3800,159,381,2020.10.17,['사기' '보급' '슈트' '그라운드' '헬기']
53,말이 안나오는 역대급 퀄리티 용암맵 업데이트 완벽해부 해봤습니다  [배틀그라운드],655599,5300,212,745,2020.10.16,['해부' '완벽' '그라운드' '퀄리티' '용암' '역대']
54,엠포 너프 이후로 갑자기 뜨고 있는 의외의 OP총 공개합니다 [배틀그라운드],341958,2900,90,435,2020.10.15,['이후' '그라운드' '공개' '의외']
55,기인선수가 제 탑 칼리스타를 보시더니.. [리그오브레전드],301379,2400,121,294,2020.10.12,['칼리' '리그' '기인' '스타' '선수']
56,롤드컵 전설의 미드라이너와 만났습니다 [리그오브레전드],174624,1600,49,198,2020.10.11,['전설' '드라이' '너와' '리그']
57,탑신병자가 원딜로 가면 생기는일 [리그오브레전드],239121,2200,140,438,2020.10.10,['탑신' '병자' '리그']
58,다시 돌아오고 있다는 일반게임 근황 한번 확인 해봤습니다 [배틀그라운드],268772,3100,85,397,2020.10.9,['한번' '일반' '게임' '그라운드' '확인' '근황']
59,아직 배틀그라운드를 너무 사랑합니다,271181,3300,82,506,2020.10.8,['그라운드' '사랑']
60,펍쥐에서 뜨뜨뜨뜨를 위한 아이탬을 만들어줬습니다 .. [배틀그라운드],235685,2900,66,296,2020.10.7,['아이' '그라운드']
61,저는 사실 재능충이 아닙니다..,243869,2400,102,360,2020.10.6,['충이' '재능']
62,탑에 아지르를 들고와..? 벌 받자 [리그오브레전드],218022,2100,112,277,2020.10.5,['아지' '리그']
63,솔쿼드의 묘미 혼자 집 틀어막기 [배틀그라운드],251877,3000,60,304,2020.10.4,['혼자' '묘미' '그라운드']
64,배그에서 이제 여캐보다 남캐를 해야 하는 이유.. [배틀그라운드],258071,3100,92,398,2020.10.3,['이제' '이유' '그라운드']
65,추석기념으로 고향 에란겔에 찾아왔습니다.. [배틀그라운드],321583,3700,117,469,2020.10.2,['추석' '그라운드' '기념' '고향']
66,대회에서 꺼낸 뜨레이븐. 서수길 대표님도 감동 했습니다.,370855,2800,106,404,2020.10.1,['감동' '대회' '대표' '서수']
67,드디어 만났습니다..,1098781,9700,327,1284,2020.9.30,[]
68,진짜 -탑- 이 되어가는 뜨뜨뜨뜨.. [리그오브레전드],330188,2600,153,407,2020.9.29,['진짜' '리그']
69,개사기 사미라 이런식으로 쓰시면 됩니다 [리그오브레전드],186409,1600,114,347,2020.9.28,['미라' '사기' '리그']
70,배틀그라운드 이제는 정신 차려야 할 때 입니다 [배틀그라운드],499267,5400,163,1859,2020.9.27,['정신' '이제' '그라운드']
71,화가나서 탑에서 드레이븐 꺼내버렸습니다.. [리그오브레전드],253884,2300,136,437,2020.9.24,['화가' '리그']
72,점수가 자꾸 올라서 미치겠습니다.. [리그오브레전드],338723,3200,137,490,2020.9.23,['리그' '점수']
73,라이엇 역대 최악의 실수 사미라 업데이트 [리그오브레전드],288899,2200,97,316,2020.9.22,['미라' '리그' '최악' '실수' '업데이트' '역대']
74,대고인물 시대 유저들도 모르는 페카도 개꿀자리 [배틀그라운드],329215,2900,101,376,2020.9.21,['자리' '시대' '유저' '고인물' '그라운드' '개꿀']
75,넌 사과 하지마 내 잘못이야 [리그오브레전드],198836,2200,92,429,2020.9.20,['잘못' '사과' '리그']
76,오른 선픽? 어림도 없지 바로 탑 베인 [리그오브레전드],311020,2700,212,522,2020.9.19,['어림' '리그']
77,롤은 질병이다 [리그오브레전드],235766,2700,130,531,2020.9.18,['질병' '리그']
78,이런것도 이겨줘야 되나요? [리그오브레전드],289545,2500,93,344,2020.9.17,['리그']
79,탑 베인 하는사람,201208,2300,146,462,2020.9.16,['사람']
80,뜨뜨집에서 뜨뜨가 싸우는법 [배틀그라운드],351900,3800,120,407,2020.9.15,['그라운드']
81,요즘 천상계에서 발견된 드레이븐 개사기 템트리 한번 해봤습니다 [롤],295531,2400,67,287,2020.9.14,['천상계' '요즘' '사기' '발견']
82,오랜만에 씨맥감독님을 만났는데..,225770,2500,51,192,2020.9.13,['감독' '오랜만']
83,제발 이것좀 패치 해주세요.. [배틀그라운드],262558,3200,95,586,2020.9.12,['그라운드' '주세' '패치']
84,내 몸에서 나가 데프트.. [리그오브레전드],318828,3000,87,403,2020.9.11,['리그']
85,딜량 2000.. 분명히 잘했는데..잘하다가..[배틀그라운드],261594,3100,94,397,2020.9.10,['그라운드']
86,탑에서 원딜만 처하는 남자 [리그오브레전드],411080,3400,180,427,2020.9.9,['남자' '리그']
87,요즘 사람들이 잘 모르는 의외의 사기총 샷건 스페셜 [주간하이라이뜨],381993,4100,111,466,2020.9.8,['사기' '요즘' '주간' '사람' '의외' '하이' '스페셜']
88,얼마만의 빅미션인데 탑텐에 핵쟁이만 두명..제발.. [배틀그라운드],302488,3900,97,580,2020.9.7,['얼마' '그라운드' '미션' '명제']
89,역대급 피지컬 경쟁전 솔쿼드 최다킬 달성 했습니다 [배틀그라운드],510365,5100,150,489,2020.9.6,['최다' '경쟁' '달성' '피지' '그라운드' '역대']
90,대도시 초반교전의 정석 이렇게 하시면 됩니다 [배틀그라운드],246271,2900,65,233,2020.9.5,['초반' '정석' '대도시' '그라운드' '교전']
91,우리가 돌고돌아 배틀그라운드로 돌아오는 이유.. [배틀그라운드],463959,4700,110,1195,2020.9.4,['이유' '그라운드']
92,前랭킹 2위가 알려주는 탑 베인의 정석 [리그오브레전드],347021,3400,192,546,2020.9.3,['리그' '인의' '랭킹' '정석']
93,시간이 지나도 불변의 진리 그로자 [배틀그라운드],408175,3700,103,384,2020.9.2,['진리' '그로' '시간' '나도' '그라운드' '불변']
94,뜨뜨뜨뜨가 옆에서 지켜본 씨맥 인간 김대호 일대기 [DRX 롤드컵 진출 축하합니다],331945,3900,76,728,2020.9.1,['진출' '인간' '축하' '일대기']
95,임포스터 하다가 광기가 깨어나버린 유튜버 ..,558468,6500,173,425,2020.8.31,['기가' '포스터']
96,탑신병자가 탄생하는 순간 [리그오브레전드],444922,3900,184,544,2020.8.30,['병자' '리그' '탄생' '순간' '탑신']
97,"요즘보면 무조건 거른다는 ""그 총"" 사용 해봤습니다 [배틀그라운드]",411898,4000,125,443,2020.8.28,['사용' '요즘' '그라운드']
98,어몽어스에서 IQ200 인증 했습니다 [어몽어스],436929,5300,142,481,2020.8.27,['어스']
99,상위 0.04% 마스터 구간에서 쓸어담았습니다 [배틀그라운드],263567,2700,57,279,2020.8.26,['마스터' '구간' '그라운드' '상위']
100,논란의 엠포패치.. 엠포는 도대체 어디까지 가는가 [배틀그라운드],603221,5800,178,839,2020.8.25,['논란' '그라운드']
101,완전히 달라진 SKS한번 확인 해봤습니다 [배틀그라운드],330579,3700,92,575,2020.8.23,['한번' '그라운드' '확인']
102,카배 부계정 생성제도 마스터찍고 하나 만들어봤습니다 [배틀그라운드],276767,2800,75,415,2020.8.22,['마스터' '제도' '생성' '그라운드' '계정']
103,분당 3킬 역대급 레전드 매치 [리그오브레전드],235949,2500,59,263,2020.8.21,['분당' '역대' '매치' '리그']
104,뜨뜨는 개인주의야 솔쿼드로 혼자 다 죽여 [배틀그라운드],361914,4200,101,530,2020.8.20,['개인' '주의' '혼자' '그라운드']
105,장안의 화제 우주 마피아 게임에서 수만명을 소름돋게 했습니다,929051,11000,302,637,2020.8.18,['게임' '화제' '소름' '우주' '마피아' '장안']
106,현재 전세계가 열광하는 게임 한번 해봤습니다,408901,5800,116,445,2020.8.16,['현재' '세계' '게임' '열광']
107,850만원 슈퍼컴퓨터 세트 직접 드리고 왔습니다,705237,13000,194,1974,2020.8.15,['슈퍼컴퓨터' '직접' '세트']
108,역대급 갈갈이 신총 MG3 전격해부 해봤습니다 [배틀그라운드],628802,6100,189,755,2020.8.14,['전격' '해부' '신총' '역대' '그라운드' '갈갈이']
109,드디어 배그 챌린저(마스터) 찍었습니다 [배틀그라운드],334860,3600,109,421,2020.8.12,['마스터' '챌린저' '그라운드']
110,현재 부트캠프를 절대 가면 안되는 이유 [배틀그라운드],220783,3100,68,335,2020.8.11,['현재' '가면' '이유' '그라운드' '절대']
111,자수 했습니다 [주간하이라이뜨],317912,4500,92,388,2020.8.9,['자수' '주간' '하이']
112,최종 진화 했습니다.. [배틀그라운드],196744,2700,48,329,2020.8.8,['최종' '진화' '그라운드']
113,요즘엔 이 총들 안쓰면 욕먹습니다 ㅠㅠ [배틀그라운드],318421,3700,94,383,2020.8.7,['요즘' '그라운드']
114,경쟁전 솔쿼드중 핵쟁이만 3명? 이걸 대체 어떻게.. [배틀그라운드],261588,3900,79,577,2020.8.6,['대체' '그라운드' '경쟁']
115,챌린저 찍었던 비법 공개 합니다.. [롤LOL],280821,2900,156,408,2020.8.5,['챌린저' '비법' '공개']
116,전 챌린저가 배그BJ 롤 내전에 참여하면 생기는일 [롤],473384,3900,106,360,2020.8.4,['참여' '챌린저' '내전']
117,뜨뜨뜨뜨에게 알파고급 뇌지컬을 장착 해봤습니다 [배틀그라운드],226341,2900,91,455,2020.8.3,['알파' '뇌지' '장착' '고급' '그라운드']
118,아직까지 너프 먹지 않은 유일한 5탄 총 [배틀그라운드],553594,4700,154,920,2020.8.1,['그라운드' '유일한']
119,12시간동안 게임하다 정신나가버린 뜨뜨뜨뜨 [배틀그라운드],202800,3100,76,343,2020.7.31,['정신' '동안' '게임' '그라운드']
120,에일리님한테 왕게임을 배워봤습니다 [배틀그라운드],456534,5800,125,514,2020.7.30,['게임' '그라운드']
121,SKS 이제 더 이상 똥총이 아닙니다 [배틀그라운드],238511,3000,73,471,2020.7.29,['이상' '그라운드']
122,에일리님이 하트를... 이거 꿈 인가요? [배틀그라운드],919411,11000,207,1396,2020.7.28,['하트' '그라운드']
123,에일리님을 저희집에 초대 해봤습니다 [배틀그라운드],1569600,16000,418,1566,2020.7.27,['초대' '에일' '그라운드']
124,실검 1위.. 가수 에일리님과 열애설 해명하겠습니다,1998365,23000,11000,2688,2020.7.25,['가수' '열애' '일리' '해명']
125,드디어 적용된 사녹리메이크 아마존 실사판이 따로 없습니다. [배틀그라운드],248145,3100,80,299,2020.7.24,['실사' '리메이크' '그라운드' '적용' '아마존']
126,진짜들만 모이는 그곳에서 실력검증 받았습니다 [배틀그라운드],238009,3300,82,346,2020.7.23,['진짜' '검증' '그라운드' '실력']
127,오랜만에 그로자 들고 스쿼드 갈아먹었습니다 [배틀그라운드],294443,3200,88,339,2020.7.22,['그로' '오랜만' '그라운드']
128,리메이크후 개사기된 길리슈트로 레전드 썼습니다 [배틀그라운드],631904,6900,149,580,2020.7.21,['그라운드' '리메이크' '슈트' '사기']
129,우주에서 가장 역겨운 듀오 [롤],764786,6500,238,770,2020.7.20,['우주']
130,카배 랭커분들을 만났습니다 [배틀그라운드],236754,2600,60,302,2020.7.18,['그라운드']
131,루트트럭 안에서만 나오는 영웅템 발견 했습니다 [배틀그라운드],674575,5700,228,397,2020.7.17,['영웅' '트럭' '발견' '루트' '그라운드']
132,부트캠프 5천시간 장인이 부트캠프 탐험 해봤습니다 [배틀그라운드],304554,4400,96,536,2020.7.16,['그라운드' '탐험' '캠프' '장인']
133,보급템이 쏟아지는 미친자동차 등장 사녹 리메이크 완벽 해부 [배틀그라운드],355990,5300,126,758,2020.7.15,['해부' '보급' '완벽' '리메이크' '그라운드' '등장' '자동차']
134,"주간 ""미친"" 플레이 모음 [주간하이라이뜨]",189207,2800,48,287,2020.7.14,['주간' '하이' '모음' '플레이']
135,오랜만에 솔쿼드로 캐리 했습니다 [배틀그라운드],190278,3000,73,305,2020.7.13,['오랜만' '캐리' '그라운드']
136,배그유저들이 스배에서 카배로 넘어가고 있는 이유 [배틀그라운드],273578,3600,103,693,2020.7.12,['이유' '그라운드' '유저']
137,현재 반드시 알아야할 치명적인 자기장 버그 [배틀그라운드],190389,2900,85,330,2020.7.11,['자기장' '현재' '치명적' '버그' '그라운드']
138,일반게임 학살하고 사람 찾아봤습니다 [배틀그라운드],131128,2100,36,219,2020.7.10,['일반' '게임' '사람' '학살' '그라운드']
139,망했다는 일반게임 근황 확인해봤습니다 [배틀그라운드],327999,3700,99,531,2020.7.9,['일반' '게임' '그라운드' '확인' '근황']
140,배틀그라운드 유저들이 가장 싫어하는 이총.. 이유가 있습니다 [배틀그라운드],267115,3400,99,474,2020.7.8,['이유' '그라운드' '유저']
141,경쟁전 랜쿼드에 뜨뜨뜨뜨가 나타나면 생기는 일 [배틀그라운드],176003,3500,58,585,2020.7.7,['그라운드' '경쟁']
142,펍쥐의 역대급 결단 사녹 리메이크 [배틀그라운드],512925,7200,254,1267,2020.7.6,['결단' '리메이크' '역대' '그라운드']
143,경쟁전 점수올리는 개꿀팁 공개 합니다 [배틀그라운드],184660,2900,71,488,2020.6.30,['경쟁' '공개' '그라운드' '개꿀' '점수']
144,밀베 고인물들만 아는 비밀루트 공개 합니다 [배틀그라운드],227617,3500,75,630,2020.6.28,['고인물' '루트' '공개' '그라운드' '비밀']
145,대 해골물 시대 게임 수준 미친 경쟁전 솔쿼드 [배틀그라운드],323094,3900,103,493,2020.6.27,['게임' '경쟁' '시대' '해골' '그라운드' '수준']
146,패치이후 이 템마저 필요 없어졌습니다.. [배틀그라운드],185257,2800,78,585,2020.6.26,['이후' '필요' '그라운드' '패치']
147,500년만에 15배율 먹었습니다. ㄹㅇ 모공까지 다보인다 [배틀그라운드],324945,4100,107,497,2020.6.25,['모공' '배율' '그라운드']
148,이 구역에 미친놈은 나야 [배틀그라운드],218435,4000,68,528,2020.6.24,['구역' '미친놈' '그라운드']
149,한중일 스트리머들이 한자리에 모였습니다,141288,2800,59,333,2020.6.23,['한중일' '리머' '한자리']
150,밸런스 무너뜨리는 이 아이템 경쟁전에서 삭제 패치가 시급합니다 [배틀그라운드],273568,4000,96,552,2020.6.22,['치가' '밸런스' '경쟁' '삭제' '그라운드' '아이템']
151,요즘 핫한 베릴 무반동을 위한 필수 조합 [배틀그라운드],325669,4200,93,649,2020.6.21,['무반동' '요즘' '필수' '그라운드' '조합']
152,패치전이 그리워지는 여포영상들 준비 해봤습니다 [배틀그라운드],210685,4000,71,729,2020.6.20,['여포' '패치' '영상' '그라운드' '준비']
153,경쟁전 도저히 못하겠습니다,303231,5100,98,1382,2020.6.19,['경쟁']
154,배그레전드 앞에서 일어난 뜨뜨뜨뜨 VS 핵스쿼드,564733,8000,154,1004,2020.6.18,['그레']
155,그동안 감사했습니다,1796588,11000,18000,141037,2020.6.17,['그동안' '감사']
156,수많은 요청으로 제작 했습니다.. [배틀그라운드],266533,5300,69,443,2020.6.16,['요청' '제작' '그라운드']
157,마스터가 되기 위한 핵과의 전쟁.. [배틀그라운드],252345,4600,99,496,2020.6.15,['마스터' '핵과' '전쟁' '그라운드']
158,경쟁전 출시 이후 뜨뜨뜨뜨 근황.. [배틀그라운드],410937,5300,126,538,2020.6.14,['이후' '출시' '경쟁' '그라운드' '근황']
159,일반게임에서 봇 인척 하면 생기는일ㅋㅋㅋㅋ [배틀그라운드],605978,6800,238,722,2020.6.12,['일반' '게임' '그라운드' '인척']
160,역대급 밸런스붕괴 템 등장.단 한개로 아파트몰살 C4패치 [배틀그라운드],538117,6000,167,1103,2020.6.11,['붕괴' '밸런스' '패치' '개로' '몰살' '그라운드' '등장' '아파트' '역대']
161,요즘 배그 이총 말곤 답 없습니다.. [배틀그라운드],287626,3800,108,522,2020.6.10,['요즘' '그라운드']
162,"핵쟁이 최종 진화단계 ""총알소나기핵"" ㄹㅇ소름... [배틀그라운드]",499843,5900,150,1025,2020.6.9,['최종' '총알' '단계' '소름' '소나기' '그라운드' '진화']
163,랭킹 1위에게 개인 과외받고 진화했습니다.. [배틀그라운드],317974,3800,96,507,2020.6.8,['개인' '랭킹' '과외' '그라운드' '진화']
164,경쟁전 상위 0.1% 구간실태 이렇게 힘듭니다 [배틀그라운드],415571,5000,113,522,2020.6.7,['구간' '경쟁' '실태' '그라운드' '상위']
165,경쟁전 도중 핵의심으로 인한 강제추방 당했습니다 [배틀그라운드],380822,6000,121,712,2020.6.6,['경쟁' '강제' '그라운드' '도중' '추방']
166,개떡락한 엠포.. 얼마나 너프 됐는지 팩트체크 갑니다 [배틀그라운드],353728,5000,135,659,2020.6.5,['개떡' '체크' '그라운드']
167,경쟁전 출시이후 점점 더 미쳐가는 뜨뜨.. [배틀그라운드],343525,4300,119,525,2020.6.4,['이후' '출시' '그라운드' '경쟁']
168,전세계가 열광했던 동접 700만 역대급 갓겜 최근 근황,368919,4000,165,677,2020.6.2,['전세계' '최근' '동접' '열광' '역대' '근황']
169,500년만에 든 AWM 천상계 경쟁전에서 SR이 통할까? [배틀그라운드],443129,5700,206,467,2020.6.1,['천상계' '그라운드' '경쟁']
170,사과 방송과  악성 스토킹 사건 정리 입니다,826613,13000,946,3663,2020.5.31,['스토킹' '방송' '악성' '사건' '사과' '정리']
171,죄송합니다,962561,13000,956,6415,2020.5.30,[]
172,천상계 경쟁전에서 솔쿼드 하는 미친남자 [배틀그라운드],490956,5900,174,545,2020.5.28,['천상계' '남자' '그라운드' '경쟁']
173,경쟁전 필수 개사기 사녹 무적존 공개 합니다,369013,4700,99,503,2020.5.27,['무적' '사기' '경쟁' '필수' '공개']
174,요즘 배틀그라운드를 20시간씩 하는이유,518466,6200,139,667,2020.5.26,['시간' '요즘' '이유' '그라운드']
175,미쳐버린 경쟁전수준.. 뜨뜨뜨뜨의 티어는 [배틀그라운드],548310,6800,135,921,2020.5.25,['수준' '그라운드' '경쟁']
176,드디어 패치된 경쟁전 미쳐버린 경쟁전 게임 수준[배틀그라운드],527733,7000,133,1022,2020.5.24,['게임' '경쟁' '패치' '그라운드' '수준']
177,우리들 사이에 숨어들어있는 핵쟁이들 [배틀그라운드],530482,6900,163,1035,2020.5.23,['그라운드' '사이']
